age,gender,region,account_type,tenure_years,credit_score,account_balance,num_products,monthly_transactions,complaints_12mo,debt_to_income,digital_engagement,has_active_loan,has_credit_card,annual_income_cleaned,complaints_12mo_missing,credit_score_missing,gender_missing,account_age_days,balance_income_ratio,txn_per_product,complaint_txn_ratio,low_engagement_flag
53,Male,Luzon,Checking,5.0,784.0,49021.7,2.0,22.0,0.0,0.158,75.2,0,1.0,38118.0,0,0,0,11937,1.2860512093686434,7.333333333333333,0.0,0
50,Female,Mindanao,Checking,0.9,533.0,93000.55,2.0,15.0,0.0,0.08,61.6,1,1.0,43800.0,0,0,0,2468,2.1233002282620252,5.0,0.0,0
36,Female,Cebu,Checking,0.9,520.0,11455.16,3.0,12.0,0.0,0.405,52.0,0,1.0,37001.0,0,0,1,8900,0.30959055159834625,3.0,0.0,0
49,Female,Metro Manila,Savings,4.1,581.0,15056.94,4.0,20.0,1.0,0.211,67.8,0,1.0,18322.0,0,0,0,4733,0.821795655451272,4.0,0.047619047619047616,0
27,Female,Metro Manila,Checking,0.3,663.0,166014.71,2.0,16.0,0.0,0.258,60.9,1,0.0,59951.0,0,0,1,7507,2.7691733248357964,5.333333333333333,0.0,0
43,Female,Luzon,Premium,3.7,729.0,66987.83,1.0,17.0,0.0,0.364,68.1,1,1.0,43000.0,0,0,0,11426,1.5578565115916778,8.5,0.0,0
74,Female,Luzon,Premium,4.4,516.0,133991.55,4.0,17.0,0.0,0.306,68.8,0,1.0,48938.0,0,0,0,2955,2.7379858187351753,3.4,0.0,0
43,Female,Luzon,Checking,14.2,674.0,163698.66,2.0,17.0,2.0,0.228,29.1,1,1.0,78301.0,0,0,1,6162,2.090633069793609,5.666666666666667,0.1111111111111111,1
42,Female,Luzon,Savings,7.4,699.0,32272.25,4.0,13.0,0.0,0.223,85.8,0,1.0,30778.0,0,0,0,8846,1.0485492884187229,2.6,0.0,0
39,Female,Luzon,Savings,0.3,684.0,115669.39,1.0,19.0,2.0,0.12,63.1,1,0.0,94084.0,0,1,1,9143,1.2294267888139383,9.5,0.1,0
28,Female,Metro Manila,Savings,5.6,693.0,120591.48,,14.0,5.0,0.207,63.7,0,0.0,70727.0,0,0,1,5451,1.7050275000819344,,0.3333333333333333,0
58,Female,Davao,Premium,3.7,612.0,31974.56,5.0,17.0,0.0,0.306,54.3,1,0.0,39704.0,0,0,0,1649,0.8053233930887235,2.8333333333333335,0.0,0
56,Male,Mindanao,Business,3.9,727.0,125083.98,2.0,24.0,0.0,0.261,87.9,0,0.0,48695.0,0,0,0,8705,2.568723277491144,8.0,0.0,0
25,Female,Luzon,Checking,3.0,537.0,20098.67,2.0,17.0,0.0,0.631,48.1,1,0.0,29373.0,0,0,0,3489,0.6842566302153591,5.666666666666667,0.0,0
34,Male,Metro Manila,Checking,4.1,703.0,146840.88,2.0,16.0,0.0,0.258,52.5,1,0.0,54443.0,0,0,0,4860,2.6971489447183816,5.333333333333333,0.0,0
31,Female,Visayas,Checking,1.3,665.0,114997.28,3.0,18.0,3.0,0.439,66.6,0,1.0,78276.0,0,0,1,9054,1.4691256579095877,4.5,0.15789473684210525,0
54,Female,Metro Manila,Premium,7.8,657.0,56433.11,2.0,17.0,0.0,0.125,43.7,1,0.0,31812.0,0,0,0,825,1.7739566829569358,5.666666666666667,0.0,0
59,Male,Metro Manila,Savings,21.2,695.0,42528.1,1.0,25.0,0.0,0.179,61.6,1,1.0,83705.0,0,0,0,3992,0.5080712024310606,12.5,0.0,0
43,Male,Davao,Checking,3.5,702.0,42090.06,3.0,18.0,0.0,0.226,77.4,1,1.0,25951.0,0,0,0,2207,1.621905128834268,4.5,0.0,0
44,Male,Davao,Premium,2.8,660.0,22355.53,2.0,10.0,0.0,0.143,35.4,0,0.0,32989.0,0,0,0,2743,0.6776661917403478,3.3333333333333335,0.0,1
47,Female,Mindanao,Checking,2.9,620.0,54439.43,4.0,19.0,0.0,0.431,38.7,1,1.0,71732.0,0,0,0,4419,0.7589280934484063,3.8,0.0,1
51,Male,Metro Manila,Premium,1.7,694.0,59103.52,1.0,18.0,0.0,0.377,89.0,0,0.0,47410.0,0,0,0,5374,1.2466466989823528,9.0,0.0,0
18,Male,Metro Manila,Checking,7.6,703.0,50935.26,1.0,18.0,0.0,0.258,67.0,1,1.0,31628.0,0,0,0,8147,1.6104483368657376,9.0,0.0,0
51,Female,Metro Manila,Savings,7.6,508.0,105038.15,2.0,18.0,1.0,0.115,63.8,1,1.0,36555.0,0,0,0,3715,2.8734277115887448,6.0,0.05263157894736842,0
48,Male,Davao,Business,14.7,690.0,244403.1,1.0,18.0,0.0,0.563,68.3,0,1.0,108695.0,0,0,0,7666,2.2485220111113806,9.0,0.0,0
26,Female,Davao,Premium,10.2,716.0,18969.54,2.0,18.0,1.0,0.331,61.6,0,1.0,22906.0,0,0,0,1516,0.8281472103017486,6.0,0.05263157894736842,0
35,Male,Visayas,Savings,0.9,566.0,160782.45,3.0,29.0,1.0,0.32,41.3,1,0.0,64281.0,0,0,0,4571,2.5012437578366664,7.25,0.03333333333333333,0
57,Female,Metro Manila,Savings,8.8,685.0,80191.14,3.0,17.0,3.0,0.299,86.1,1,1.0,36329.0,0,0,0,4692,2.207358859252736,4.25,0.16666666666666666,0
31,Female,Mindanao,Checking,3.9,452.0,50546.83,3.0,18.0,0.0,0.258,53.1,1,0.0,41232.0,0,0,0,8676,1.2259126406377108,4.5,0.0,0
43,Male,Visayas,Business,2.8,850.0,15133.44,1.0,17.0,1.0,0.214,54.4,0,1.0,39441.0,0,0,0,8956,0.3836981820850461,8.5,0.05555555555555555,0
25,Female,Luzon,Savings,1.9,647.0,77857.82,2.0,24.0,0.0,0.105,79.9,1,1.0,31657.0,0,0,1,8146,2.459418769862608,8.0,0.0,0
26,Female,Metro Manila,Savings,0.8,649.0,25906.22,2.0,20.0,0.0,0.438,81.0,0,1.0,32967.0,0,0,1,8204,0.7858227924656226,6.666666666666667,0.0,0
35,Male,Visayas,Savings,1.1,701.0,27111.47,3.0,19.0,0.0,0.232,72.2,1,1.0,27592.0,0,0,0,7259,0.9825844447309878,4.75,0.0,0
55,Male,Cebu,Savings,2.3,568.0,24987.36,2.0,17.0,0.0,0.05,90.8,0,1.0,15163.0,0,0,0,9684,1.6479166390788158,5.666666666666667,0.0,0
43,Female,Luzon,Checking,5.4,684.0,131653.09,1.0,20.0,2.0,0.19,35.7,0,1.0,86924.0,0,1,1,3255,1.5145769867756365,10.0,0.09523809523809523,1
44,Female,Cebu,Premium,6.0,639.0,90003.17,1.0,13.0,0.0,0.387,65.1,0,1.0,31000.0,0,0,0,12221,2.9033280644224733,6.5,0.0,0
43,Female,Metro Manila,Savings,0.1,599.0,30665.28,1.0,17.0,0.0,0.214,27.8,0,1.0,26000.0,0,0,0,9390,1.1794338461084832,8.5,0.0,1
43,Female,Metro Manila,Checking,0.1,812.0,21919.21,1.0,21.0,1.0,0.392,33.1,1,0.0,109935.0,0,0,0,7678,0.19938336289444322,10.5,0.045454545454545456,1
36,Female,Metro Manila,Business,4.8,684.0,33536.9,3.0,15.0,2.0,0.15,61.6,0,0.0,15592.0,0,1,0,11218,2.150904309764565,3.75,0.125,0
42,Female,Davao,Savings,0.6,650.0,84454.03,3.0,13.0,4.0,0.23,26.9,0,0.0,67982.0,0,0,0,5199,1.2422998734776516,3.25,0.2857142857142857,1
33,Female,Mindanao,Savings,4.3,592.0,103219.29,1.0,23.0,0.0,0.338,58.6,1,0.0,40641.0,0,0,0,8914,2.5397822395477525,11.5,0.0,0
23,Female,Metro Manila,Savings,4.0,740.0,96297.3,1.0,24.0,1.0,0.108,42.5,1,1.0,38982.0,0,0,0,920,2.4703016776340285,12.0,0.04,0
18,Female,Metro Manila,Checking,1.2,814.0,16141.87,1.0,16.0,0.0,0.269,32.3,0,0.0,24067.0,0,0,1,1845,0.6707055303664476,8.0,0.0,1
66,Male,Luzon,Checking,1.2,798.0,187664.98,2.0,16.0,0.0,0.307,48.2,0,1.0,96676.0,0,0,0,5123,1.9411744383100134,5.333333333333333,0.0,0
31,Female,Cebu,Savings,7.6,584.0,26562.48,1.0,27.0,0.0,0.752,74.7,1,1.0,16070.0,0,0,0,8610,1.6529234597602411,13.5,0.0,0
41,Female,Luzon,Checking,0.1,516.0,15823.6,3.0,17.0,1.0,0.069,30.9,1,0.0,39048.0,0,0,0,1709,0.40523458306686044,4.25,0.05555555555555555,1
18,Male,Cebu,Savings,0.8,514.0,172904.61,1.0,14.0,3.0,0.025,64.8,0,0.0,64570.0,0,0,0,3819,2.677785504062602,7.0,0.2,0
36,Female,Metro Manila,Savings,2.5,696.0,405146.64,3.0,18.0,0.0,0.358,83.9,0,0.0,143402.0,0,0,0,2252,2.8252509727700783,4.5,0.0,0
57,Female,Cebu,Savings,0.9,734.0,119729.19,1.0,19.0,0.0,0.258,68.6,0,0.0,71682.0,0,0,0,4087,1.6702824976748658,9.5,0.0,0
40,Female,Metro Manila,Savings,0.9,772.0,152846.02,1.0,21.0,2.0,0.026,59.5,1,0.0,53642.0,0,0,0,1051,2.849372133722654,10.5,0.09090909090909091,0
32,Female,Cebu,Premium,3.1,621.0,67733.3,3.0,15.0,0.0,0.198,85.3,1,0.0,46113.0,0,0,0,8877,1.4688547697727572,3.75,0.0,0
45,Female,Davao,Savings,22.7,556.0,114898.79,1.0,20.0,0.0,0.103,62.1,1,1.0,39396.0,0,0,0,1974,2.9165090363763704,10.0,0.0,0
22,Female,Metro Manila,Premium,3.4,721.0,25697.98,1.0,17.0,0.0,0.155,64.7,0,1.0,22835.0,0,0,0,4052,1.1253768337584682,8.5,0.0,0
32,Male,Cebu,Savings,2.4,632.0,68042.74,1.0,19.0,0.0,0.083,85.7,0,1.0,52839.0,0,0,0,4298,1.2877370881112864,9.5,0.0,0
52,Male,Metro Manila,Savings,6.3,665.0,91182.58,3.0,16.0,0.0,0.087,85.7,0,0.0,49511.0,0,0,0,3653,1.8416630647362877,4.0,0.0,0
45,Male,Metro Manila,Savings,0.4,639.0,196315.58,2.0,19.0,0.0,0.381,81.4,0,1.0,105490.0,0,0,0,11468,1.860987581743663,6.333333333333333,0.0,0
31,Female,Visayas,Savings,6.1,705.0,128643.97,3.0,21.0,0.0,0.12,39.9,0,1.0,50970.0,0,0,0,856,2.523915440405652,5.25,0.0,1
56,Male,Luzon,Savings,3.7,709.0,14111.68,,18.0,0.0,0.163,47.0,1,1.0,41251.0,0,0,0,8127,0.34209304016043024,,0.0,0
50,Male,Luzon,Business,1.2,837.0,226829.99,3.0,27.0,0.0,0.273,73.4,0,1.0,85478.0,0,0,0,5244,2.653665153575731,6.75,0.0,0
53,Female,Visayas,Savings,9.6,668.0,46085.36,1.0,20.0,0.0,0.501,68.3,0,1.0,94645.0,0,0,0,3551,0.4869286280259187,10.0,0.0,0
46,Male,Davao,Savings,4.2,697.0,93125.04,2.0,20.0,1.0,0.534,78.2,0,0.0,33912.0,0,0,0,9821,2.7460792638963762,6.666666666666667,0.047619047619047616,0
30,Female,Metro Manila,Checking,22.3,638.0,54159.22,2.0,18.0,0.0,0.419,65.9,1,0.0,72000.0,0,0,0,5478,0.7522113888784416,6.0,0.0,0
22,Male,Visayas,Savings,12.9,810.0,125082.67,2.0,22.0,1.0,0.262,61.6,1,0.0,49118.0,0,0,0,1839,2.546574982642889,7.333333333333333,0.043478260869565216,0
41,Male,Visayas,Savings,10.9,651.0,191663.47,1.0,11.0,1.0,0.289,75.7,0,0.0,129000.0,0,0,0,11427,1.4857633333218159,5.5,0.08333333333333333,0
38,Male,Cebu,Savings,0.9,832.0,245818.6,1.0,30.0,2.0,0.258,27.7,0,1.0,106061.0,0,0,0,5893,2.317709619913845,15.0,0.06451612903225806,1
64,Male,Luzon,Savings,0.1,761.0,38389.9,2.0,18.0,0.0,0.258,52.7,1,0.0,23809.0,0,0,0,4929,1.6124112729802844,6.0,0.0,0
51,Male,Metro Manila,Business,0.4,813.0,112035.92,2.0,19.0,0.0,0.134,53.9,1,0.0,69784.0,0,0,0,3155,1.6054671557720186,6.333333333333333,0.0,0
27,Male,Visayas,Business,2.2,731.0,63031.33,2.0,15.0,1.0,0.143,44.0,0,1.0,50435.0,0,0,0,5988,1.249753742415986,5.0,0.0625,0
63,Male,Davao,Business,1.9,841.0,42571.25,1.0,18.0,0.0,0.426,49.5,0,0.0,20008.0,0,0,0,8262,2.127711415327483,9.0,0.0,0
28,Male,Visayas,Savings,8.9,671.0,113839.35,5.0,17.0,0.0,0.093,85.8,1,1.0,40648.0,0,0,0,5019,2.8006138062684363,2.8333333333333335,0.0,0
55,Non-binary,Luzon,Checking,2.4,671.0,100985.92,2.0,23.0,0.0,0.216,61.6,0,0.0,37333.0,0,0,0,3436,2.705004151750328,7.666666666666667,0.0,0
34,Male,Metro Manila,Checking,0.4,574.0,100041.38,1.0,18.0,0.0,0.515,61.6,0,1.0,51872.0,0,0,0,1409,1.9286200647376501,9.0,0.0,0
57,Female,Cebu,Premium,0.3,630.0,101038.89,1.0,14.0,1.0,0.385,61.6,1,0.0,50353.0,0,0,0,7350,2.006611125414442,7.0,0.06666666666666667,0
19,Female,Cebu,Savings,1.3,684.0,45990.12,3.0,14.0,1.0,0.227,61.6,1,1.0,31300.0,0,1,0,457,1.4693329073012993,3.5,0.06666666666666667,0
28,Male,Cebu,Premium,5.9,569.0,38419.8,2.0,20.0,0.0,0.196,73.7,1,0.0,15000.0,0,0,0,11127,2.5613199998292453,6.666666666666667,0.0,0
47,Male,Cebu,Checking,1.1,629.0,28053.92,3.0,16.0,2.0,0.251,44.5,1,0.0,16110.0,0,0,0,7256,1.741397889401527,4.0,0.11764705882352941,0
34,Female,Luzon,Checking,0.4,527.0,79055.29,1.0,14.0,2.0,0.523,39.4,0,1.0,28000.0,0,0,0,6465,2.823403214184878,7.0,0.13333333333333333,1
26,Male,Metro Manila,Checking,2.7,684.0,277287.88,2.0,19.0,0.0,0.265,59.2,1,1.0,222551.0,0,1,0,7067,1.2459520739010566,6.333333333333333,0.0,0
50,Male,Cebu,Checking,6.7,715.0,20573.49,2.0,14.0,0.0,0.398,28.1,1,1.0,31198.0,0,0,0,1789,0.6594490031200895,4.666666666666667,0.0,1
38,Male,Luzon,Premium,0.3,712.0,19076.89,2.0,11.0,1.0,0.333,55.0,0,0.0,19037.0,0,0,0,10358,1.0020953931290595,3.6666666666666665,0.08333333333333333,0
36,Male,Luzon,Checking,3.7,670.0,77218.16,1.0,19.0,0.0,0.507,64.6,0,1.0,38886.0,0,0,0,11066,1.985757341922909,9.5,0.0,0
42,Female,Visayas,Checking,1.1,573.0,41411.86,2.0,19.0,0.0,0.431,92.1,0,1.0,61000.0,0,0,0,4243,0.6788829508085429,6.333333333333333,0.0,0
45,Male,Metro Manila,Savings,3.7,671.0,44143.76,3.0,19.0,0.0,0.119,80.5,0,0.0,96560.0,0,0,0,6865,0.4571640430772871,4.75,0.0,0
52,Female,Davao,Savings,2.4,671.0,94019.89,2.0,20.0,0.0,0.258,79.8,1,1.0,64482.0,0,0,0,2386,1.4580796190959016,6.666666666666667,0.0,0
61,Female,Metro Manila,Checking,5.3,750.0,19540.14,3.0,16.0,1.0,0.216,68.0,0,0.0,38188.0,0,0,0,1555,0.5116827275449962,4.0,0.058823529411764705,0
54,Female,Cebu,Savings,0.4,684.0,167818.79,2.0,17.0,0.0,0.304,43.6,1,1.0,70723.0,0,1,0,8493,2.3729025917682667,5.666666666666667,0.0,0
35,Male,Mindanao,Premium,1.5,684.0,125465.42,2.0,19.0,0.0,0.203,47.1,0,1.0,128973.0,0,1,0,7281,0.972803765121593,6.333333333333333,0.0,0
45,Female,Cebu,Savings,1.8,738.0,29415.54,2.0,22.0,0.0,0.355,65.7,1,1.0,26937.0,1,0,0,6860,1.0920124735088534,7.333333333333333,0.0,0
33,Female,Metro Manila,Savings,3.9,591.0,54980.21,1.0,16.0,0.0,0.225,23.2,1,1.0,84840.0,0,0,0,7093,0.6480458510060344,8.0,0.0,1
77,Female,Metro Manila,Savings,10.8,684.0,45251.59,2.0,20.0,1.0,0.293,90.8,1,0.0,52634.0,0,1,0,521,0.8597406619132169,6.666666666666667,0.047619047619047616,0
40,Male,Cebu,Checking,10.5,767.0,74561.36,1.0,16.0,2.0,0.258,86.3,1,1.0,50004.0,0,0,0,8688,1.491107911337271,8.0,0.11764705882352941,0
52,Female,Cebu,Business,2.4,740.0,251059.96,1.0,13.0,0.0,0.44,51.3,1,1.0,131759.0,0,0,0,10446,1.9054482805584023,6.5,0.0,0
27,Female,Davao,Checking,6.0,574.0,295296.81,3.0,19.0,0.0,0.176,62.0,0,1.0,129506.0,0,0,0,5552,2.280178601746018,4.75,0.0,0
19,Male,Visayas,Savings,1.7,727.0,35406.91,1.0,18.0,0.0,0.36,46.7,0,1.0,32383.0,0,0,0,694,1.093379550965217,9.0,0.0,0
33,Female,Davao,Savings,0.9,594.0,67963.81,3.0,14.0,0.0,0.365,88.9,0,0.0,41031.0,0,0,0,5591,1.6564015012635227,3.5,0.0,0
53,Female,Cebu,Checking,3.1,711.0,83836.34,2.0,21.0,0.0,0.451,61.6,1,0.0,29006.0,0,0,0,901,2.8903102805319483,7.0,0.0,0
63,Male,Metro Manila,Savings,16.4,668.0,249871.31,2.0,16.0,1.0,0.753,63.4,1,1.0,86835.0,0,0,0,469,2.8775414291140953,5.333333333333333,0.058823529411764705,0
33,Female,Luzon,Premium,21.1,850.0,182805.41,2.0,23.0,0.0,0.179,69.5,0,0.0,84581.0,0,0,0,2902,2.161305848805745,7.666666666666667,0.0,0
50,Female,Luzon,Checking,14.2,565.0,102072.98,3.0,19.0,1.0,0.435,49.4,0,1.0,98282.0,0,0,0,11614,1.038572475112039,4.75,0.05,0
56,Female,Metro Manila,Checking,0.9,780.0,36591.55,1.0,20.0,2.0,0.137,55.7,1,0.0,55419.0,0,0,0,3076,0.660270845726912,10.0,0.09523809523809523,0
35,Female,Visayas,Savings,2.1,650.0,8460.52,1.0,18.0,0.0,0.36,59.0,1,1.0,28743.0,0,0,0,10618,0.29435062448963745,9.0,0.0,0
63,Male,Metro Manila,Premium,4.3,652.0,175301.96,5.0,22.0,0.0,0.26,62.8,0,1.0,84769.0,1,0,0,3248,2.0679960834495157,3.6666666666666665,0.0,0
42,Male,Metro Manila,Savings,2.2,640.0,15114.08,2.0,9.0,1.0,0.159,38.4,0,0.0,22982.0,0,0,0,3341,0.6576485945236424,3.0,0.1,1
34,Male,Visayas,Checking,10.7,483.0,26117.42,1.0,23.0,3.0,0.291,61.6,0,0.0,27449.0,0,0,0,6153,0.9514889430962333,11.5,0.125,0
44,Male,Luzon,Checking,8.9,635.0,78921.98,3.0,21.0,0.0,0.303,70.5,1,1.0,51204.0,0,0,0,12056,1.541324505867875,5.25,0.0,0
39,Male,Metro Manila,Checking,6.2,703.0,146946.18,4.0,20.0,0.0,0.274,48.8,0,1.0,58000.0,0,0,0,6227,2.533554827542525,4.0,0.0,0
71,Female,Metro Manila,Premium,3.9,740.0,125241.47,,17.0,0.0,0.401,62.7,0,1.0,73100.0,0,0,0,11001,1.7132896032597362,,0.0,0
27,Female,Luzon,Premium,4.3,622.0,199093.86,3.0,18.0,0.0,0.161,61.6,1,1.0,66532.0,0,0,0,10691,2.9924526543168333,4.5,0.0,0
34,Male,Visayas,Savings,1.2,671.0,40126.46,3.0,20.0,3.0,0.04,71.6,0,0.0,39956.0,0,0,0,3540,1.004266192786959,5.0,0.14285714285714285,0
41,Female,Luzon,Savings,2.5,683.0,89669.48,2.0,24.0,1.0,0.098,25.3,1,0.0,30627.0,0,0,0,2512,2.9277918175816176,8.0,0.04,1
44,Female,Metro Manila,Checking,6.9,702.0,51483.67,4.0,16.0,0.0,0.133,78.3,1,0.0,58782.0,0,0,0,1433,0.8758407335429921,3.2,0.0,0
45,Female,Luzon,Checking,2.2,776.0,177304.72,3.0,17.0,0.0,0.05,93.9,1,0.0,62530.0,0,0,0,10816,2.835514473007588,4.25,0.0,0
25,Female,Metro Manila,Checking,6.7,792.0,52175.07,1.0,19.0,1.0,0.186,68.6,1,0.0,37107.0,0,0,0,4637,1.40607082217894,9.5,0.05,0
39,Male,Metro Manila,Savings,6.4,789.0,349141.48,6.0,26.0,0.0,0.44,61.6,0,0.0,184815.0,0,0,0,3439,1.889140383616648,3.7142857142857144,0.0,0
59,Male,Cebu,Savings,0.8,688.0,101461.32,3.0,11.0,3.0,0.316,17.2,0,1.0,100770.0,0,0,0,1620,1.006860375101649,2.75,0.25,1
41,Female,Davao,Savings,2.4,684.0,252721.07,1.0,15.0,0.0,0.201,93.1,1,1.0,137347.0,0,1,0,2188,1.8400188573333234,7.5,0.0,0
72,Female,Metro Manila,Savings,1.2,530.0,69814.52,2.0,18.0,0.0,0.399,85.6,1,1.0,54046.0,0,0,0,1960,1.291761092378867,6.0,0.0,0
33,Male,Luzon,Premium,2.6,679.0,61444.04,2.0,24.0,2.0,0.175,83.4,1,0.0,60600.0,0,0,0,11947,1.013928052788549,8.0,0.08,0
26,Male,Davao,Business,3.6,684.0,70788.36,5.0,25.0,0.0,0.035,53.8,1,1.0,25107.0,0,1,0,11928,2.8194670807814766,4.166666666666667,0.0,0
67,Female,Mindanao,Savings,0.7,640.0,5308.36,1.0,17.0,0.0,0.367,56.8,0,1.0,23600.0,0,0,1,6019,0.2249305084650453,8.5,0.0,0
24,Female,Metro Manila,Savings,10.2,658.0,7323.47,2.0,14.0,0.0,0.15,89.3,0,0.0,15000.0,0,0,0,12069,0.4882313333007846,4.666666666666667,0.0,0
30,Male,Mindanao,Checking,8.5,708.0,147213.65,1.0,20.0,5.0,0.356,37.4,1,1.0,62827.0,0,0,0,537,2.3431589921157596,10.0,0.23809523809523808,1
39,Male,Visayas,Savings,7.9,796.0,275956.45,2.0,18.0,0.0,0.153,59.8,1,1.0,94000.0,0,0,0,12229,2.9357069148623864,6.0,0.0,0
33,Prefer not to say,Cebu,Savings,6.2,546.0,73667.7,2.0,23.0,1.0,0.275,81.3,0,1.0,30219.0,0,0,0,4273,2.4377941029670804,7.666666666666667,0.041666666666666664,0
42,Female,Luzon,Premium,3.5,770.0,54052.42,3.0,21.0,0.0,0.258,26.1,1,1.0,62332.0,0,0,0,6621,0.867169672064635,5.25,0.0,1
47,Female,Metro Manila,Savings,11.7,684.0,5596.02,2.0,24.0,0.0,0.611,73.5,1,1.0,47757.0,0,1,0,10271,0.11717695834920165,8.0,0.0,0
41,Prefer not to say,Davao,Checking,0.7,559.0,27043.13,4.0,20.0,0.0,0.163,72.2,0,1.0,96642.0,0,0,0,11589,0.27982792160468717,4.0,0.0,0
39,Male,Luzon,Checking,9.9,792.0,68933.46,2.0,17.0,0.0,0.305,68.9,1,0.0,34750.0,0,0,0,2633,1.9836966905903974,5.666666666666667,0.0,0
37,Female,Metro Manila,Business,1.3,785.0,40515.81,3.0,26.0,0.0,0.456,23.8,1,1.0,74100.0,0,0,0,1759,0.5467720647699491,6.5,0.0,1
50,Female,Luzon,Savings,0.4,700.0,8580.05,1.0,23.0,2.0,0.46,52.3,0,0.0,36049.0,0,0,0,7645,0.23801076312136227,11.5,0.08333333333333333,0
29,Female,Luzon,Savings,9.5,748.0,16501.26,6.0,13.0,0.0,0.276,87.7,1,1.0,53510.0,0,0,0,5950,0.30837712576512094,1.8571428571428572,0.0,0
64,Male,Metro Manila,Savings,0.7,762.0,14181.3,1.0,15.0,0.0,0.273,48.2,1,1.0,20937.0,0,0,0,9546,0.6773319959556129,7.5,0.0,0
68,Male,Cebu,Checking,7.4,645.0,42366.5,2.0,17.0,0.0,0.69,37.5,1,0.0,113000.0,1,0,0,3647,0.37492477875774405,5.666666666666667,0.0,1
56,Female,Metro Manila,Business,1.1,647.0,156876.48,2.0,16.0,0.0,0.709,77.7,0,1.0,59507.0,0,0,0,3288,2.6362693464191396,5.333333333333333,0.0,0
40,Male,Davao,Savings,3.3,544.0,102645.42,2.0,12.0,0.0,0.071,48.4,0,1.0,51746.0,0,0,0,8796,1.9836397015811147,4.0,0.0,0
44,Male,Cebu,Savings,21.2,688.0,64300.81,1.0,22.0,0.0,0.112,24.1,1,1.0,25945.0,0,0,0,9235,2.4783507418586104,11.0,0.0,1
44,Female,Metro Manila,Business,6.6,693.0,98836.86,2.0,18.0,0.0,0.315,26.2,1,1.0,33800.0,0,0,0,11098,2.924167455534788,6.0,0.0,1
46,Male,Mindanao,Savings,0.7,755.0,90344.74,3.0,16.0,1.0,0.237,71.8,1,1.0,68882.0,0,0,0,5464,1.3115870619129588,4.0,0.058823529411764705,0
47,Male,Cebu,Savings,0.2,684.0,72153.38,1.0,21.0,0.0,0.205,86.2,0,1.0,55985.0,0,1,0,1566,1.288798428127377,10.5,0.0,0
37,Female,Mindanao,Checking,6.3,687.0,167609.48,1.0,18.0,0.0,0.104,63.1,0,1.0,69601.0,0,0,0,6317,2.4081475840518367,9.0,0.0,0
37,Female,Mindanao,Checking,1.9,777.0,21630.33,1.0,16.0,0.0,0.211,36.3,0,0.0,116935.0,0,0,0,4175,0.18497738059447577,8.0,0.0,1
37,Male,Visayas,Savings,2.0,676.0,31418.01,1.0,19.0,0.0,0.316,40.6,1,1.0,88544.0,0,0,0,5671,0.354829350375465,9.5,0.0,0
48,Female,Visayas,Premium,3.2,618.0,18449.76,,17.0,1.0,0.134,78.8,1,1.0,21719.0,0,0,1,2654,0.8494755743427654,,0.05555555555555555,0
34,Female,Cebu,Business,2.1,684.0,58873.99,2.0,19.0,0.0,0.619,17.7,0,1.0,25893.0,0,1,0,521,2.2737415516829356,6.333333333333333,0.0,1
50,Male,Visayas,Checking,0.7,684.0,195962.35,2.0,14.0,1.0,0.239,19.6,0,1.0,91161.0,0,1,0,1860,2.149629227387264,4.666666666666667,0.06666666666666667,1
45,Male,Metro Manila,Savings,1.7,523.0,26689.56,3.0,28.0,0.0,0.258,92.9,1,0.0,26868.0,1,0,0,5270,0.9933586422140331,7.0,0.0,0
35,Female,Metro Manila,Business,1.8,641.0,15862.32,1.0,21.0,0.0,0.258,42.0,1,0.0,19287.0,0,0,0,2338,0.822435837568184,10.5,0.0,0
51,Male,Metro Manila,Savings,5.1,700.0,56316.57,2.0,20.0,0.0,0.395,65.6,1,1.0,18799.0,0,0,0,5044,2.995721580775801,6.666666666666667,0.0,0
37,Female,Metro Manila,Savings,1.1,747.0,236272.16,3.0,18.0,0.0,0.082,84.4,1,1.0,85750.0,0,0,0,11782,2.755360466440171,4.5,0.0,0
30,Male,Luzon,Savings,16.4,622.0,47987.97,1.0,15.0,0.0,0.128,41.4,0,1.0,64605.0,0,0,0,1019,0.7427903412933552,7.5,0.0,0
44,Prefer not to say,Cebu,Savings,1.0,618.0,324155.58,3.0,18.0,0.0,0.317,85.9,1,1.0,117227.0,0,0,0,3680,2.7651955607260685,4.5,0.0,0
53,Female,Luzon,Premium,13.9,597.0,57270.09,2.0,19.0,0.0,0.198,51.4,0,0.0,22128.0,0,0,0,1361,2.5881277113797845,6.333333333333333,0.0,0
59,Male,Mindanao,Premium,4.6,721.0,48511.67,1.0,15.0,0.0,0.105,72.2,0,1.0,56374.0,0,0,0,3458,0.8605326923606532,7.5,0.0,0
68,Female,Visayas,Savings,8.0,764.0,126436.42,,14.0,0.0,0.151,79.8,0,0.0,43622.0,0,0,0,5229,2.8984553664917136,,0.0,0
45,Female,Metro Manila,Savings,1.0,782.0,244065.36,3.0,18.0,0.0,0.258,61.6,0,1.0,86184.0,0,0,0,11519,2.831910331351157,4.5,0.0,0
66,Non-binary,Davao,Savings,17.5,590.0,8573.15,1.0,20.0,0.0,0.258,27.7,1,0.0,69710.0,0,0,0,8987,0.12298307272811673,10.0,0.0,1
